node_id,key,val
11054,price,12
11055,price,12
11056,price,12
11057,price,12
11058,price,12
11059,price,12
11060,price,12
11061,price,12
11062,price,12
11063,price,12
11064,price,12
11065,price,12
11066,price,12
11067,price,12
11068,price,12
11069,price,12
11070,price,12
11071,price,12
11072,price,12
11073,price,12
11074,price,12
11075,price,12
11076,price,12
11077,price,12
11078,price,12
11079,price,12
11080,price,12
11081,price,12
11082,price,12
11083,price,12
11084,price,12
11085,price,12
11086,price,12
11087,price,12
11088,price,12
11089,price,12
11090,price,12
11091,price,12
11092,price,12
11093,price,12
11094,price,12
11095,price,12
11096,price,12
11097,price,12
11098,price,12
11099,price,12
11100,price,12
11101,price,12
11102,price,12
11103,price,12
11104,price,12
11105,price,12
11106,price,12
11107,price,12
11108,price,12
11109,price,12
11110,price,12
11111,price,12
11112,price,12
11113,price,12
11114,price,12
11115,price,12
11116,price,12
11117,price,12
11118,price,12
11119,price,12
11120,price,12
11121,price,12
11122,price,12
11123,price,12
11124,price,12
11125,price,12
11126,price,12
11127,price,12
11128,price,12
11129,price,12
11130,price,12
11131,price,12
11132,price,12
11133,price,12
11134,price,12
11135,price,12
11136,price,12
11137,price,12
11138,price,12
11139,price,12
11140,price,12
11141,price,12
11142,price,12
11143,price,12
11144,price,12
11145,price,12
11146,price,12
11147,price,12
11148,price,12
11149,price,12
11150,price,12
11151,price,12
11152,price,12
11153,price,12
11154,price,12
11155,price,12
11156,price,12
11157,price,12
11158,price,12
11159,price,12
11160,price,12
11161,price,12
11162,price,12
11163,price,12
11164,price,12
11165,price,12
11166,price,12
11167,price,12
11168,price,12
11169,price,12
11170,price,12
11171,price,12
11172,price,12
11173,price,12
11174,price,12
11175,price,12
11176,price,12
11177,price,12
11178,price,12
11179,price,12
11180,price,12
11181,price,12
11182,price,12
11183,price,12
11184,price,12
11185,price,12
11186,price,12
11187,price,12
11188,price,12
11189,price,12
11190,price,12
11191,price,12
11192,price,12
11193,price,12
11194,price,12
11195,price,12
11196,price,12
11197,price,12
11198,price,12
11199,price,12
11200,price,12
11201,price,12
11202,price,12
11203,price,12
11204,price,12
11205,price,12
11206,price,12
11207,price,12
11208,price,12
11209,price,12
11210,price,12
11211,price,12
11212,price,12
11213,price,12
11214,price,12
11215,price,12
11216,price,12
11217,price,12
11218,price,12
11219,price,12
11220,price,12
11221,price,12
11222,price,12
11223,price,12
11224,price,12
11225,price,12
11226,price,12
11227,price,12
11228,price,12
11229,price,12
11230,price,12
11231,price,12
11232,price,12
11233,price,12
11234,price,12
11235,price,12
11236,price,12
11237,price,12
11238,price,12
11239,price,12
11240,price,12
11241,price,12
11242,price,12
11243,price,12
11244,price,12
11245,price,12
11246,price,12
11247,price,12
11248,price,12
11249,price,12
11250,price,12
11251,price,12
11252,price,12
11253,price,12
11254,price,12
11255,price,12
11256,price,12
11257,price,12
11258,price,12
11259,price,12
11260,price,12
11261,price,12
11262,price,12
11263,price,12
11264,price,12
11265,price,12
11266,price,12
11267,price,12
11268,price,12
11269,price,12
11270,price,12
11271,price,12
11272,price,12
11273,price,12
11274,price,12
11275,price,12
11276,price,12
11277,price,12
11278,price,12
11279,price,12
11280,price,12
11281,price,12
11282,price,12
11283,price,12
11284,price,12
11285,price,12
11286,price,12
11287,price,12
11288,price,12
11289,price,12
11290,price,12
11291,price,12
11292,price,12
11293,price,12
11294,price,12
11295,price,12
11296,price,12
11297,price,12
11298,price,12
11299,price,12
11300,price,12
11301,price,12
11302,price,12
11303,price,12
11304,price,12
11305,price,12
11306,price,12
11307,price,12
11308,price,12
11309,price,12
11310,price,12
11311,price,12
11312,price,12
11313,price,12
11314,price,12
11315,price,12
11316,price,12
11317,price,12
11318,price,12
11319,price,12
11320,price,12
11321,price,12
11322,price,12
11323,price,12
11324,price,12
11325,price,12
11326,price,12
11327,price,12
11328,price,12
11329,price,12
11330,price,12
11331,price,12
11332,price,12
11333,price,12
11334,price,12
11335,price,12
11336,price,12
11337,price,12
11338,price,12
11339,price,12
11340,price,12
11341,price,12
11342,price,12
11343,price,12
11344,price,12
11345,price,12
11346,price,12
11347,price,12
11348,price,12
11349,price,12
11350,price,12
11351,price,12
11352,price,12
11353,price,12
11354,price,12
11355,price,12
11356,price,12
11357,price,12
11358,price,12
11359,price,12
11360,price,12
11361,price,12
11362,price,12
11363,price,12
11364,price,12
11365,price,12
11366,price,12
11367,price,12
11368,price,12
11369,price,12
11370,price,12
11371,price,12
11372,price,12
11373,price,12
11374,price,12
11375,price,12
11376,price,12
11377,price,12
11378,price,12
11379,price,12
11380,price,12
11381,price,12
11382,price,12
11383,price,12
11384,price,12
11385,price,12
11386,price,12
11387,price,12
11388,price,12
11389,price,12
11390,price,12
11391,price,12
11392,price,12
11393,price,12
11394,price,12
11395,price,12
11396,price,12
11397,price,12
11398,price,12
11399,price,12
11400,price,12
11401,price,12
11402,price,12
11403,price,12
11404,price,12
11405,price,12
11406,price,12
11407,price,12
11408,price,12
11409,price,12
11410,price,12
11411,price,12
11412,price,12
11413,price,12
11414,price,12
11415,price,12
11416,price,12
11417,price,12
11418,price,12
11419,price,12
11420,price,12
11421,price,12
11422,price,12
11423,price,12
11424,price,12
11425,price,12
11426,price,12
11427,price,12
11428,price,12
11429,price,12
11430,price,12
11431,price,12
11432,price,12
11433,price,12
11434,price,12
11435,price,12
11436,price,12
11437,price,12
11438,price,12
11439,price,12
11440,price,12
11441,price,12
11442,price,12
11443,price,12
11444,price,12
11445,price,12
11446,price,12
11447,price,12
11448,price,12
11449,price,12
11450,price,12
11451,price,12
11452,price,12
11453,price,12
11454,price,12
11455,price,12
11456,price,12
11457,price,12
11458,price,12
11459,price,12
11460,price,12
11461,price,12
11462,price,12
11463,price,12
11464,price,12
11465,price,12
11466,price,12
11467,price,12
11468,price,12
11469,price,12
11470,price,12
11471,price,12
11472,price,12
11473,price,12
11474,price,12
11475,price,12
11476,price,12
11477,price,12
11478,price,12
11479,price,12
11480,price,12
11481,price,12
11482,price,12
11483,price,12
11484,price,12
11485,price,12
11486,price,12
11487,price,12
11488,price,12
11489,price,12
11490,price,12
11491,price,12
11492,price,12
11493,price,12
11494,price,12
11495,price,12
11496,price,12
11497,price,12
11498,price,12
11499,price,12
11500,price,12
11501,price,12
11502,price,12
11503,price,12
11504,price,12
11505,price,12
11506,price,12
11507,price,12
11508,price,12
11509,price,12
11510,price,12
11511,price,12
11512,price,12
11513,price,12
11514,price,12
11515,price,12
11516,price,12
11517,price,12
11518,price,12
11519,price,12
11520,price,12
11521,price,12
11522,price,12
11523,price,12
11524,price,12
11525,price,12
11526,price,12
11527,price,12
11528,price,12
11529,price,12
11530,price,12
11531,price,12
11532,price,12
11533,price,12
11534,price,12
11535,price,12
11536,price,12
11537,price,12
11538,price,12
11539,price,12
11540,price,12
11541,price,12
11542,price,12
11543,price,12
11544,price,12
11545,price,12
11546,price,12
11547,price,12
11548,price,12
11549,price,12
11550,price,12
11551,price,12
11552,price,12
11553,price,12
11554,price,12
11555,price,12
11556,price,12
11557,price,12
11558,price,12
11559,price,12
11560,price,12
11561,price,12
11562,price,12
11563,price,12
11564,price,12
11565,price,12
11566,price,12
11567,price,12
11568,price,12
11569,price,12
11570,price,12
11571,price,12
11572,price,12
11573,price,12
11574,price,12
11575,price,12
11576,price,12
11577,price,12
11578,price,12
11579,price,12
11580,price,12
11581,price,12
11582,price,12
11583,price,12
11584,price,12
11585,price,12
11586,price,12
11587,price,12
11588,price,12
11589,price,12
11590,price,12
11591,price,12
11592,price,12
11593,price,12
11594,price,12
11595,price,12
11596,price,12
11597,price,12
11598,price,12
11599,price,12
11600,price,12
11601,price,12
11602,price,12
11603,price,12
11604,price,12
11605,price,12
11606,price,12
11607,price,12
11608,price,12
11609,price,12
11610,price,12
11611,price,12
11612,price,12
11613,price,12
11614,price,12
11615,price,12
11616,price,12
11617,price,12
11618,price,12
11619,price,12
11620,price,12
11621,price,12
11622,price,12
11623,price,12
11624,price,12
11625,price,12
11626,price,12
11627,price,12
11628,price,12
11629,price,12
11630,price,12
11631,price,12
11632,price,12
11633,price,12
11634,price,12
11635,price,12
11636,price,12
11637,price,12
11638,price,12
11639,price,12
11640,price,12
11641,price,12
11642,price,12
11643,price,12
11645,price,12
11646,price,12
11647,price,12
11648,price,12
11649,price,12
11650,price,12
11651,price,12
11652,price,12
11653,price,12
11654,price,12
11655,price,12
11656,price,12
11657,price,12
11658,price,12
11659,price,12
11660,price,12
11661,price,12
11662,price,12
11663,price,12
11664,price,12
11665,price,12
11666,price,12
11667,price,12
11668,price,12
11669,price,12
11670,price,12
11671,price,12
11672,price,12
11673,price,12
11674,price,12
11675,price,12
11676,price,12
11677,price,12
11678,price,12
11679,price,12
11680,price,12
11681,price,12
11682,price,12
11683,price,12
11684,price,12
11685,price,12
11686,price,12
11687,price,12
11688,price,12
11689,price,12
11690,price,12
11691,price,12
11692,price,12
11693,price,12
11694,price,12
11695,price,12
11696,price,12
11697,price,12
11698,price,12
11699,price,12
11700,price,12
11701,price,12
11702,price,12
11703,price,12
11704,price,12
11705,price,12
11706,price,12
11707,price,12
11708,price,12
11709,price,12
11710,price,12
11711,price,12
11712,price,12
11713,price,12
11714,price,12
11715,price,12
11716,price,12
11717,price,12
11718,price,12
11719,price,12
11720,price,12
11721,price,12
11722,price,12
11723,price,12
11724,price,12
11725,price,12
11726,price,12
11727,price,12
11728,price,12
11729,price,12
11730,price,12
11731,price,12
11732,price,12
11733,price,12
11734,price,12
11735,price,12
11736,price,12
11737,price,12
11738,price,12
11739,price,12
11740,price,12
11741,price,12
11742,price,12
11743,price,12
11744,price,12
11745,price,12
11746,price,12
11747,price,12
11748,price,12
11749,price,12
11750,price,12
11751,price,12
11752,price,12
11753,price,12
11754,price,12
11755,price,12
11756,price,12
11757,price,12
11758,price,12
11759,price,12
11760,price,12
11761,price,12
11762,price,12
11763,price,12
11764,price,12
11765,price,12
11766,price,12
11767,price,12
11768,price,12
11769,price,12
11770,price,12
11771,price,12
11772,price,12
11773,price,12
11774,price,12
11775,price,12
11776,price,12
11777,price,12
11778,price,12
11779,price,12
11780,price,12
11781,price,12
11782,price,12
11783,price,12
11784,price,12
11785,price,12
11786,price,12
11787,price,12
11788,price,12
11789,price,12
11790,price,12
11791,price,12
11792,price,12
11793,price,12
11794,price,12
11795,price,12
11796,price,12
11797,price,12
11798,price,12
11799,price,12
11800,price,12
11801,price,12
11802,price,12
11803,price,12
11804,price,12
11805,price,12
11806,price,12
11807,price,12
11808,price,12
11809,price,12
11810,price,12
11811,price,12
11812,price,12
11813,price,12
11814,price,12
11815,price,12
11816,price,12
11817,price,12
11818,price,12
11819,price,12
11820,price,12
11821,price,12
11822,price,12
11823,price,12
11824,price,12
11825,price,12
11826,price,12
11827,price,12
11828,price,12
11829,price,12
11830,price,12
11831,price,12
11832,price,12
11833,price,12
11834,price,12
11835,price,12
11836,price,12
11837,price,12
11838,price,12
11839,price,12
11840,price,12
11841,price,12
11842,price,12
11843,price,12
11844,price,12
11845,price,12
11846,price,12
11847,price,12
11848,price,12
11849,price,12
11850,price,12
11851,price,12
11852,price,12
11853,price,12
11854,price,12
11855,price,12
11856,price,12
11857,price,12
11858,price,12
11859,price,12
11860,price,12
11861,price,12
11862,price,12
11863,price,12
11864,price,12
11865,price,12
11866,price,12
11867,price,12
11868,price,12
11869,price,12
11870,price,12
11871,price,12
11872,price,12
11873,price,12
11874,price,12
11875,price,12
11876,price,12
11877,price,12
11878,price,12
11879,price,12
11880,price,12
11881,price,12
11882,price,12
11883,price,12
11884,price,12
11885,price,12
11886,price,12
11887,price,12
11888,price,12
11889,price,12
11890,price,12
11891,price,12
11892,price,12
11893,price,12
11894,price,12
11895,price,12
11896,price,12
11897,price,12
11898,price,12
11899,price,12
11900,price,12
11901,price,12
11902,price,12
11903,price,12
11904,price,12
11905,price,12
11906,price,12
11907,price,12
11908,price,12
11909,price,12
11910,price,12
11911,price,12
11912,price,12
11913,price,12
11914,price,12
11915,price,12
11916,price,12
11917,price,12
11918,price,12
11919,price,12
11920,price,12
11921,price,12
11922,price,12
11923,price,12
11924,price,12
11925,price,12
11926,price,12
11927,price,12
11928,price,12
11929,price,12
11930,price,12
11931,price,12
11932,price,12
11933,price,12
11934,price,12
11935,price,12
11936,price,12
11937,price,12
11938,price,12
11939,price,12
11940,price,12
11941,price,12
11942,price,12
11943,price,12
11944,price,12
11945,price,12
11946,price,12
11947,price,12
11948,price,12
11949,price,12
11950,price,12
11951,price,12
11952,price,12
11953,price,12
11954,price,12
11955,price,12
11956,price,12
11957,price,12
11958,price,12
11959,price,12
11960,price,12
11961,price,12
11962,price,12
11963,price,12
11964,price,12
11965,price,12
11966,price,12
11967,price,12
11968,price,12
11969,price,12
11970,price,12
11971,price,12
11972,price,12
11973,price,12
11974,price,12
11975,price,12
11976,price,12
11977,price,12
11978,price,12
11979,price,12
11980,price,12
11981,price,12
11982,price,12
11983,price,12
11984,price,12
11985,price,12
11986,price,12
11987,price,12
11988,price,12
11989,price,12
11990,price,12
11991,price,12
11992,price,12
11993,price,12
11994,price,12
11995,price,12
11996,price,12
11997,price,12
11998,price,12
11999,price,12
12000,price,12
12001,price,12
12002,price,12
12003,price,12
12004,price,12
12005,price,12
12006,price,12
12007,price,12
12008,price,12
12009,price,12
12010,price,12
12011,price,12
12012,price,12
12013,price,12
12014,price,12
12015,price,12
12016,price,12
12017,price,12
12018,price,12
12019,price,12
12020,price,12
12021,price,12
12022,price,12
12023,price,12
12024,price,12
12025,price,12
12026,price,12
12027,price,12
12028,price,12
12029,price,12
12030,price,12
12031,price,12
12032,price,12
12033,price,12
12034,price,12
12035,price,12
12036,price,12
12037,price,12
12038,price,12
12039,price,12
12040,price,12
12041,price,12
12042,price,12
12043,price,12
12044,price,12
12045,price,12
12046,price,12
12047,price,12
12048,price,12
12049,price,12
12050,price,12
12051,price,12
12052,price,12
12053,price,12
12054,price,12
12055,price,12
12056,price,12
12057,price,12
12058,price,12
12059,price,12
12060,price,12
12061,price,12
12062,price,12
12063,price,12
12064,price,12
12065,price,12
12066,price,12
12067,price,12
12068,price,12
12069,price,12
12070,price,12
12071,price,12
12072,price,12
12073,price,12
12074,price,12
12075,price,12
12076,price,12
12077,price,12
12078,price,12
12079,price,12
12080,price,12
12081,price,12
12082,price,12
12083,price,12
12084,price,12
12085,price,12
12086,price,12
12087,price,12
12088,price,12
12089,price,12
12090,price,12
12091,price,12
12092,price,12
12093,price,12
12094,price,12
12095,price,12
12096,price,12
12097,price,12
12098,price,12
12099,price,12
12100,price,12
12101,price,12
12102,price,12
12103,price,12
12104,price,12
12105,price,12
12106,price,12
12107,price,12
12108,price,12
12109,price,12
12110,price,12
12111,price,12
12112,price,12
12113,price,12
12114,price,12
12116,price,12
12117,price,12
12118,price,12
12119,price,12
12120,price,12
12121,price,12
